,date,id,meals,occasion
3290,1900-04-19,19460.0,UNKNOWN,UNKNOWN
3291,1900-03-06,19461.0,UNKNOWN,UNKNOWN
3292,1900-03-08,19462.0,UNKNOWN,UNKNOWN
3293,1900-03-08,19464.0,UNKNOWN,UNKNOWN
3294,1900-03-08,19465.0,UNKNOWN,UNKNOWN
3295,1900-03-09,19466.0,UNKNOWN,UNKNOWN
3296,1900-03-09,19467.0,UNKNOWN,UNKNOWN
3297,1900-03-09,19469.0,UNKNOWN,UNKNOWN
3298,1900-03-09,19470.0,UNKNOWN,UNKNOWN
3299,1900-03-10,19471.0,UNKNOWN,UNKNOWN
3300,1900-01-01,19473.0,UNKNOWN,UNKNOWN
3301,1900-05-18,19476.0,UNKNOWN,UNKNOWN
3302,1900-05-18,19477.0,UNKNOWN,UNKNOWN
3303,1900-05-18,19481.0,UNKNOWN,UNKNOWN
3304,1900-05-18,19482.0,UNKNOWN,UNKNOWN
3306,1900-06-09,19490.0,UNKNOWN,UNKNOWN
3307,1900-06-10,19494.0,UNKNOWN,UNKNOWN
3308,1900-06-10,19496.0,UNKNOWN,UNKNOWN
3309,1900-06-11,19499.0,UNKNOWN,UNKNOWN
3310,1900-06-11,19500.0,UNKNOWN,UNKNOWN
3311,1900-06-11,19501.0,UNKNOWN,UNKNOWN
3312,1901-05-25,19511.0,UNKNOWN,UNKNOWN
3313,1901-05-25,19512.0,UNKNOWN,UNKNOWN
3314,1901-05-25,19513.0,UNKNOWN,UNKNOWN
3315,1901-05-25,19514.0,UNKNOWN,UNKNOWN
3316,1901-05-25,19515.0,UNKNOWN,UNKNOWN
3317,1901-07-02,19516.0,UNKNOWN,UNKNOWN
3318,1901-07-02,19517.0,UNKNOWN,UNKNOWN
3319,1901-07-02,19518.0,UNKNOWN,UNKNOWN
3320,1901-07-01,19519.0,UNKNOWN,UNKNOWN
3321,1901-07-02,19520.0,UNKNOWN,UNKNOWN
3322,1901-09-09,19521.0,UNKNOWN,UNKNOWN
3323,1901-09-09,19522.0,UNKNOWN,UNKNOWN
3324,1901-09-10,19524.0,UNKNOWN,UNKNOWN
3325,1901-09-10,19526.0,UNKNOWN,UNKNOWN
3326,1901-09-10,19527.0,UNKNOWN,UNKNOWN
3327,1901-09-10,19528.0,UNKNOWN,UNKNOWN
3328,1901-06-22,19533.0,UNKNOWN,UNKNOWN
3329,1901-06-22,19534.0,UNKNOWN,UNKNOWN
3330,1901-07-07,19544.0,UNKNOWN,UNKNOWN
3331,1901-07-10,19564.0,UNKNOWN,UNKNOWN
3332,1900-02-22,19575.0,UNKNOWN,UNKNOWN
3333,1900-02-23,19577.0,UNKNOWN,UNKNOWN
3334,1900-02-22,19578.0,UNKNOWN,UNKNOWN
3335,1900-02-23,19579.0,UNKNOWN,UNKNOWN
3336,1900-02-15,19584.0,UNKNOWN,UNKNOWN
3337,1900-02-15,19585.0,UNKNOWN,UNKNOWN
3338,1900-03-26,19593.0,UNKNOWN,UNKNOWN
3339,1900-04-08,19604.0,UNKNOWN,UNKNOWN
3340,1900-04-09,19605.0,UNKNOWN,UNKNOWN
3341,1900-04-10,19609.0,UNKNOWN,UNKNOWN
3342,1900-04-10,19610.0,UNKNOWN,UNKNOWN
3343,1900-02-17,19616.0,UNKNOWN,UNKNOWN
3344,1900-02-17,19617.0,UNKNOWN,UNKNOWN
3345,1900-02-17,19618.0,UNKNOWN,UNKNOWN
3346,1901-06-18,19639.0,UNKNOWN,UNKNOWN
3347,1901-06-07,19643.0,UNKNOWN,UNKNOWN
3348,1901-06-07,19644.0,UNKNOWN,UNKNOWN
3349,1901-09-11,19651.0,UNKNOWN,UNKNOWN
3350,1901-09-11,19652.0,UNKNOWN,UNKNOWN
3351,1901-09-13,19654.0,UNKNOWN,UNKNOWN
3352,1901-09-14,19655.0,UNKNOWN,UNKNOWN
3353,1901-09-14,19656.0,UNKNOWN,UNKNOWN
3354,1901-09-15,19661.0,UNKNOWN,UNKNOWN
3355,1901-09-19,19664.0,UNKNOWN,UNKNOWN
3356,1901-07-23,19670.0,UNKNOWN,UNKNOWN
3357,1901-06-25,19673.0,UNKNOWN,UNKNOWN
3358,1901-06-25,19675.0,UNKNOWN,UNKNOWN
3359,1901-08-12,19680.0,UNKNOWN,UNKNOWN
3360,1901-08-14,19683.0,UNKNOWN,UNKNOWN
3361,1901-08-15,19686.0,UNKNOWN,UNKNOWN
3362,1901-08-16,19688.0,UNKNOWN,UNKNOWN
3363,1901-08-16,19690.0,UNKNOWN,UNKNOWN
3364,1901-08-17,19692.0,UNKNOWN,UNKNOWN
3365,1901-08-18,19694.0,UNKNOWN,UNKNOWN
3366,1901-08-18,19696.0,UNKNOWN,UNKNOWN
3367,1900-02-15,19697.0,UNKNOWN,UNKNOWN
3368,1900-02-15,19698.0,UNKNOWN,UNKNOWN
3369,1900-02-15,19699.0,UNKNOWN,UNKNOWN
3370,1900-02-15,19700.0,UNKNOWN,UNKNOWN
3371,1900-02-15,19701.0,UNKNOWN,UNKNOWN
3372,1900-04-20,19708.0,UNKNOWN,UNKNOWN
3373,1900-04-21,19712.0,UNKNOWN,UNKNOWN
3374,1900-04-21,19713.0,DINNER,UNKNOWN
3375,1900-04-22,19714.0,DINNER,UNKNOWN
3376,1900-02-27,19715.0,LUNCH,UNKNOWN
3377,1900-02-28,19716.0,LUNCH,UNKNOWN
3378,1900-02-27,19717.0,DINNER,UNKNOWN
3379,1900-02-28,19718.0,DINNER,UNKNOWN
3380,1900-03-01,19719.0,LUNCH,UNKNOWN
3381,1900-03-01,19720.0,DINNER,UNKNOWN
3382,1900-03-02,19721.0,BREAKFAST,UNKNOWN
3383,1900-03-02,19722.0,DINNER,UNKNOWN
3384,1900-03-02,19723.0,LUNCH,UNKNOWN
3385,1900-03-02,19724.0,DINNER,UNKNOWN
3386,1900-03-02,19725.0,BREAKFAST,UNKNOWN
3387,1900-03-02,19726.0,LUNCH,UNKNOWN
3388,1900-03-02,19727.0,BREAKFAST,UNKNOWN
3389,1900-03-02,19728.0,DINNER,UNKNOWN
3390,1900-03-02,19729.0,LUNCH,UNKNOWN
3391,1900-03-02,19730.0,LUNCH,UNKNOWN
3392,1900-03-02,19731.0,DINNER,UNKNOWN
3393,1900-03-11,19732.0,BREAKFAST,UNKNOWN
3394,1900-04-12,19733.0,DINNER,UNKNOWN
3395,1900-04-12,19734.0,BREAKFAST,UNKNOWN
3396,1900-04-12,19735.0,LUNCH,UNKNOWN
3397,1900-02-18,19736.0,DINNER,UNKNOWN
3398,1900-02-18,19737.0,BREAKFAST,UNKNOWN
3399,1900-02-18,19738.0,BREAKFAST,UNKNOWN
3400,1900-02-18,19739.0,LUNCH,UNKNOWN
3401,1900-02-18,19740.0,DINNER,UNKNOWN
3402,1901-06-08,19741.0,LUNCH,UNKNOWN
3403,1901-06-08,19742.0,DINNER,UNKNOWN
3404,1901-05-26,19743.0,DINNER,UNKNOWN
3405,1901-05-26,19744.0,BREAKFAST,UNKNOWN
3406,1901-05-26,19745.0,LUNCH,UNKNOWN
3407,1901-06-05,19746.0,LUNCH,UNKNOWN
3408,1901-06-06,19747.0,LUNCH,UNKNOWN
3409,1901-06-08,19748.0,BREAKFAST,UNKNOWN
3410,1901-06-08,19749.0,DINNER,UNKNOWN
3411,1901-06-09,19750.0,BREAKFAST,UNKNOWN
3412,1901-06-09,19751.0,LUNCH,UNKNOWN
3413,1901-06-09,19752.0,DINNER,UNKNOWN
3414,1901-06-09,19753.0,BREAKFAST,UNKNOWN
3415,1901-06-09,19754.0,DINNER,UNKNOWN
3416,1901-06-10,19755.0,DINNER,UNKNOWN
3417,1901-06-10,19756.0,BREAKFAST,UNKNOWN
3418,1901-06-10,19757.0,LUNCH,UNKNOWN
3419,1901-06-10,19758.0,DINNER,UNKNOWN
3420,1901-06-11,19759.0,BREAKFAST,UNKNOWN
3421,1901-06-11,19760.0,DINNER,UNKNOWN
3422,1901-06-12,19761.0,BREAKFAST,UNKNOWN
3423,1901-06-18,19762.0,DINNER,UNKNOWN
3424,1901-06-18,19763.0,LUNCH,UNKNOWN
3425,1901-06-18,19764.0,LUNCH,UNKNOWN
3426,1901-06-19,19765.0,BREAKFAST,UNKNOWN
3427,1901-05-26,19766.0,LUNCH,UNKNOWN
3428,1901-05-26,19767.0,DINNER,UNKNOWN
3429,1901-05-26,19768.0,BREAKFAST,UNKNOWN
3430,1901-05-26,19769.0,LUNCH,UNKNOWN
3431,1901-05-27,19770.0,DINNER,UNKNOWN
3432,1901-05-27,19771.0,LUNCH,UNKNOWN
3433,1901-05-27,19772.0,BREAKFAST,UNKNOWN
3434,1901-05-27,19773.0,BREAKFAST,UNKNOWN
3435,1901-05-27,19774.0,LUNCH,UNKNOWN
3436,1901-05-27,19775.0,LUNCH,UNKNOWN
3437,1901-05-27,19776.0,DINNER,UNKNOWN
3438,1901-05-28,19777.0,DINNER,UNKNOWN
3439,1901-07-24,19778.0,DINNER,UNKNOWN
3440,1901-07-24,19779.0,BREAKFAST,UNKNOWN
3441,1901-05-02,19780.0,LUNCH,UNKNOWN
3442,1901-05-02,19781.0,DINNER,UNKNOWN
3443,1901-05-02,19782.0,DINNER,UNKNOWN
3444,1901-05-02,19783.0,BREAKFAST,UNKNOWN
3445,1901-05-02,19784.0,LUNCH,UNKNOWN
3446,1901-05-02,19785.0,DINNER,UNKNOWN
3447,1901-01-01,19786.0,BREAKFAST,UNKNOWN
3448,1901-05-03,19787.0,BREAKFAST,UNKNOWN
3449,1901-05-03,19788.0,LUNCH,UNKNOWN
3450,1901-05-03,19789.0,BREAKFAST,UNKNOWN
3451,1901-05-03,19790.0,LUNCH,UNKNOWN
3452,1901-05-03,19791.0,DINNER,UNKNOWN
3453,1901-05-03,19792.0,DINNER,UNKNOWN
3454,1901-09-20,19793.0,BREAKFAST,NATIONAL
3455,1901-09-20,19794.0,LUNCH,NATIONAL
3456,1901-09-20,19795.0,BREAKFAST,UNKNOWN
3457,1901-09-20,19796.0,LUNCH,UNKNOWN
3458,1901-09-20,19797.0,LUNCH,UNKNOWN
3459,1901-09-20,19798.0,DINNER,UNKNOWN
3460,1901-09-21,19799.0,BREAKFAST,UNKNOWN
3461,1901-09-21,19800.0,LUNCH,UNKNOWN
3462,1901-09-21,19801.0,LUNCH,UNKNOWN
3463,1901-09-21,19802.0,DINNER,UNKNOWN
3464,1901-09-22,19803.0,BREAKFAST,UNKNOWN
3465,1901-09-16,19804.0,DINNER,UNKNOWN
3466,1901-05-08,19805.0,DINNER,UNKNOWN
3467,1901-05-08,19806.0,BREAKFAST,UNKNOWN
3468,1901-05-08,19807.0,LUNCH,UNKNOWN
3469,1901-07-11,19808.0,LUNCH,UNKNOWN
3470,1901-07-11,19809.0,DINNER,UNKNOWN
3471,1901-07-11,19810.0,BREAKFAST,UNKNOWN
3472,1901-07-11,19811.0,LUNCH,UNKNOWN
3473,1901-07-10,19812.0,BREAKFAST,UNKNOWN
3474,1901-07-10,19813.0,DINNER,UNKNOWN
3475,1901-07-11,19814.0,LUNCH,UNKNOWN
3476,1901-07-12,19815.0,LUNCH,UNKNOWN
3477,1901-07-12,19816.0,DINNER,UNKNOWN
3478,1901-07-12,19817.0,LUNCH,UNKNOWN
3479,1901-07-12,19818.0,LUNCH,UNKNOWN
3480,1901-08-03,19819.0,DINNER,UNKNOWN
3481,1901-08-03,19820.0,BREAKFAST,UNKNOWN
3482,1901-08-03,19821.0,DINNER,UNKNOWN
3483,1901-08-03,19822.0,BREAKFAST,UNKNOWN
3484,1900-03-11,19823.0,LUNCH,UNKNOWN
3485,1900-03-11,19824.0,DINNER,UNKNOWN
3486,1900-03-11,19825.0,BREAKFAST,UNKNOWN
3487,1900-03-12,19826.0,LUNCH,UNKNOWN
3488,1900-03-12,19827.0,DINNER,UNKNOWN
3489,1900-03-12,19828.0,DINNER,UNKNOWN
3490,1900-03-12,19829.0,BREAKFAST,UNKNOWN
3491,1900-03-12,19830.0,BREAKFAST,UNKNOWN
3492,1900-03-27,19831.0,LUNCH,UNKNOWN
3493,1900-04-26,19832.0,LUNCH,UNKNOWN
3494,1900-04-28,19833.0,LUNCH,UNKNOWN
3495,1900-04-29,19834.0,BREAKFAST,UNKNOWN
3496,1900-04-29,19835.0,LUNCH,UNKNOWN
3497,1900-04-29,19836.0,DINNER,UNKNOWN
3498,1900-04-29,19837.0,BREAKFAST,UNKNOWN
3499,1900-04-29,19838.0,LUNCH,UNKNOWN
3500,1900-04-29,19839.0,DINNER,UNKNOWN
3501,1900-04-30,19840.0,DINNER,UNKNOWN
3502,1900-03-28,19841.0,LUNCH,UNKNOWN
3503,1900-03-27,19842.0,DINNER,UNKNOWN
3504,1900-03-28,19843.0,DINNER,UNKNOWN
3505,1900-03-29,19844.0,DINNER,UNKNOWN
3506,1900-03-28,19845.0,BREAKFAST,UNKNOWN
3507,1900-03-29,19846.0,BREAKFAST,UNKNOWN
3508,1900-03-30,19847.0,BREAKFAST,UNKNOWN
3509,1900-03-31,19848.0,BREAKFAST,UNKNOWN
3510,1900-03-28,19849.0,DINNER,UNKNOWN
3511,1900-03-29,19850.0,DINNER,UNKNOWN
3512,1900-03-30,19851.0,DINNER,UNKNOWN
3513,1900-04-22,19852.0,LUNCH,UNKNOWN
3514,1900-04-22,19853.0,BREAKFAST,UNKNOWN
3515,1900-04-12,19854.0,BREAKFAST,UNKNOWN
3516,1900-04-12,19855.0,DINNER,UNKNOWN
3517,1900-04-13,19856.0,BREAKFAST,UNKNOWN
3518,1900-04-13,19857.0,LUNCH,UNKNOWN
3519,1900-04-13,19858.0,DINNER,UNKNOWN
3520,1900-04-13,19859.0,LUNCH,UNKNOWN
3521,1900-04-13,19860.0,BREAKFAST,UNKNOWN
3522,1900-04-13,19861.0,LUNCH,UNKNOWN
3523,1900-04-13,19862.0,DINNER,UNKNOWN
3524,1900-04-14,19863.0,BREAKFAST,UNKNOWN
3525,1900-04-14,19864.0,LUNCH,UNKNOWN
3526,1900-04-14,19865.0,LUNCH,UNKNOWN
3527,1900-04-14,19866.0,BREAKFAST,UNKNOWN
3528,1900-04-15,19867.0,DINNER,UNKNOWN
3529,1900-09-02,19868.0,LUNCH,UNKNOWN
3530,1900-09-02,19869.0,DINNER,UNKNOWN
3531,1900-09-03,19870.0,DINNER,UNKNOWN
3532,1900-09-03,19871.0,BREAKFAST,UNKNOWN
3533,1900-09-03,19872.0,LUNCH,UNKNOWN
3534,1900-09-03,19873.0,DINNER,UNKNOWN
3535,1900-09-03,19874.0,LUNCH,UNKNOWN
3536,1900-09-03,19875.0,DINNER,UNKNOWN
3537,1900-09-03,19876.0,DINNER,UNKNOWN
3538,1900-09-04,19877.0,BREAKFAST,UNKNOWN
3539,1900-09-04,19878.0,BREAKFAST,UNKNOWN
3540,1900-09-04,19879.0,LUNCH,UNKNOWN
3541,1900-09-04,19880.0,DINNER,UNKNOWN
3542,1900-09-04,19881.0,LUNCH,UNKNOWN
3543,1900-10-28,19882.0,LUNCH,UNKNOWN
3544,1900-10-17,19883.0,LUNCH,UNKNOWN
3545,1900-10-16,19884.0,DINNER,UNKNOWN
3546,1900-10-17,19885.0,DINNER,UNKNOWN
3547,1900-10-17,19886.0,BREAKFAST,UNKNOWN
3548,1900-10-17,19887.0,LUNCH,UNKNOWN
3549,1900-10-17,19888.0,DINNER,UNKNOWN
3550,1900-10-17,19889.0,BREAKFAST,UNKNOWN
3551,1900-10-17,19890.0,LUNCH,UNKNOWN
3552,1900-10-17,19891.0,DINNER,UNKNOWN
3553,1900-10-18,19892.0,BREAKFAST,UNKNOWN
3554,1900-10-18,19893.0,LUNCH,UNKNOWN
3555,1900-10-18,19894.0,DINNER,UNKNOWN
3556,1900-10-18,19895.0,LUNCH,UNKNOWN
3557,1900-10-18,19896.0,BREAKFAST,UNKNOWN
3558,1900-10-18,19897.0,LUNCH,UNKNOWN
3559,1900-10-29,19898.0,BREAKFAST,UNKNOWN
3560,1900-10-29,19899.0,LUNCH,UNKNOWN
3561,1900-10-29,19900.0,DINNER,UNKNOWN
3562,1900-10-30,19901.0,BREAKFAST,UNKNOWN
3563,1900-10-30,19902.0,LUNCH,UNKNOWN
3564,1900-10-30,19903.0,DINNER,UNKNOWN
3565,1900-10-30,19904.0,DAILY,UNKNOWN
3566,1900-10-30,19905.0,LUNCH,UNKNOWN
3567,1900-10-31,19906.0,DAILY,UNKNOWN
3568,1900-10-31,19907.0,BREAKFAST,UNKNOWN
3569,1900-10-31,19908.0,LUNCH,UNKNOWN
3570,1900-10-31,19909.0,DINNER,UNKNOWN
3571,1900-01-01,19910.0,BREAKFAST,UNKNOWN
3572,1901-06-19,19911.0,LUNCH,UNKNOWN
3573,1901-06-19,19912.0,DINNER,UNKNOWN
3574,1901-06-19,19913.0,LUNCH,UNKNOWN
3575,1901-06-12,19914.0,DINNER,UNKNOWN
3576,1901-06-12,19915.0,DINNER,UNKNOWN
3577,1901-05-28,19916.0,LUNCH,UNKNOWN
3578,1901-05-28,19917.0,LUNCH,UNKNOWN
3579,1901-05-28,19918.0,BREAKFAST,UNKNOWN
3580,1901-05-28,19919.0,LUNCH,UNKNOWN
3581,1901-05-28,19920.0,DINNER,UNKNOWN
3582,1901-05-28,19921.0,BREAKFAST,UNKNOWN
3583,1901-05-29,19922.0,DINNER,UNKNOWN
3584,1901-05-29,19923.0,DINNER,UNKNOWN
3585,1901-05-29,19924.0,LUNCH,UNKNOWN
3586,1901-05-29,19925.0,BREAKFAST,UNKNOWN
3587,1901-05-29,19926.0,LUNCH,UNKNOWN
3588,1901-06-12,19927.0,DINNER,UNKNOWN
3589,1901-06-12,19928.0,LUNCH,UNKNOWN
3590,1901-06-13,19929.0,BREAKFAST,UNKNOWN
3591,1901-06-13,19930.0,LUNCH,UNKNOWN
3592,1901-06-13,19932.0,LUNCH,UNKNOWN
3593,1901-06-13,19933.0,DINNER,UNKNOWN
3594,1901-06-13,19934.0,DINNER,UNKNOWN
3595,1901-06-13,19935.0,DINNER,UNKNOWN
3596,1901-06-13,19936.0,LUNCH,UNKNOWN
3597,1901-06-14,19937.0,LUNCH,UNKNOWN
3598,1901-06-14,19938.0,BREAKFAST,UNKNOWN
3599,1901-06-14,19939.0,DINNER,UNKNOWN
3600,1901-06-14,19940.0,BREAKFAST,UNKNOWN
3601,1901-06-14,19941.0,LUNCH,UNKNOWN
3602,1901-05-29,19942.0,DINNER,UNKNOWN
3603,1901-05-29,19943.0,DINNER,UNKNOWN
3604,1901-05-30,19944.0,BREAKFAST,UNKNOWN
3605,1901-05-30,19945.0,LUNCH,UNKNOWN
3606,1901-09-16,19946.0,BREAKFAST,UNKNOWN
3607,1901-05-13,19947.0,DINNER,UNKNOWN
3608,1901-05-13,19948.0,LUNCH,UNKNOWN
3609,1901-05-13,19949.0,DINNER,UNKNOWN
3610,1901-05-24,19950.0,DINNER,UNKNOWN
3611,1901-07-03,19951.0,LUNCH,UNKNOWN
3612,1901-07-03,19952.0,BREAKFAST,UNKNOWN
3613,1901-08-19,19953.0,LUNCH,UNKNOWN
3614,1901-08-20,19954.0,DINNER,UNKNOWN
3615,1901-08-21,19955.0,DINNER,UNKNOWN
3616,1901-08-22,19956.0,DINNER,UNKNOWN
3617,1901-08-22,19957.0,DINNER,UNKNOWN
3618,1901-08-23,19958.0,BREAKFAST,UNKNOWN
3619,1901-08-23,19959.0,LUNCH,UNKNOWN
3620,1901-08-23,19960.0,LUNCH,UNKNOWN
3621,1901-08-23,19961.0,DINNER,UNKNOWN
3622,1901-08-23,19962.0,DINNER,UNKNOWN
3623,1901-08-23,19963.0,DINNER,UNKNOWN
3624,1901-08-24,19964.0,LUNCH,UNKNOWN
3625,1901-09-04,19965.0,LUNCH,TRAVEL
3626,1901-05-08,19966.0,BREAKFAST,UNKNOWN
3627,1901-05-08,19967.0,DINNER,UNKNOWN
3628,1901-05-09,19968.0,LUNCH,UNKNOWN
3629,1901-05-09,19969.0,LUNCH,UNKNOWN
3630,1901-05-09,19970.0,DINNER,UNKNOWN
3631,1901-05-09,19971.0,DINNER,UNKNOWN
3632,1901-05-09,19972.0,DINNER,UNKNOWN
3633,1901-05-09,19973.0,DINNER,UNKNOWN
3634,1901-05-09,19974.0,LUNCH,UNKNOWN
3635,1901-05-09,19975.0,BREAKFAST,UNKNOWN
3636,1901-05-10,19976.0,BREAKFAST,UNKNOWN
3637,1901-05-10,19977.0,BREAKFAST,UNKNOWN
3638,1901-05-11,19978.0,BREAKFAST,UNKNOWN
3639,1901-05-11,19979.0,BREAKFAST,UNKNOWN
3640,1900-04-16,19980.0,BREAKFAST,UNKNOWN
3641,1900-04-22,19981.0,DINNER,UNKNOWN
3642,1900-04-22,19982.0,BREAKFAST,UNKNOWN
3643,1900-04-22,19983.0,DINNER,UNKNOWN
3644,1900-08-04,19984.0,DINNER,UNKNOWN
3645,1900-04-22,19985.0,BREAKFAST,UNKNOWN
3646,1900-04-22,19986.0,LUNCH,UNKNOWN
3647,1900-09-04,19987.0,DINNER,UNKNOWN
3648,1900-09-05,19988.0,LUNCH,UNKNOWN
3649,1900-08-21,19989.0,BREAKFAST,UNKNOWN
3650,1900-08-21,19990.0,LUNCH,UNKNOWN
3651,1900-08-21,19991.0,DINNER,UNKNOWN
3652,1900-08-21,19992.0,DINNER,UNKNOWN
3653,1900-08-21,19993.0,BREAKFAST,UNKNOWN
3654,1900-08-21,19994.0,LUNCH,UNKNOWN
3655,1900-08-21,19995.0,LUNCH,UNKNOWN
3656,1900-08-22,19996.0,DINNER,UNKNOWN
3657,1900-08-22,19997.0,BREAKFAST,UNKNOWN
3658,1900-08-22,19998.0,DINNER,UNKNOWN
3659,1900-08-22,19999.0,DINNER,UNKNOWN
3660,1900-08-22,20000.0,DINNER,UNKNOWN
3661,1900-08-22,20001.0,LUNCH,UNKNOWN
3662,1900-08-23,20002.0,BREAKFAST,UNKNOWN
3663,1900-08-23,20003.0,LUNCH,UNKNOWN
3664,1900-08-23,20004.0,BREAKFAST,UNKNOWN
3665,1900-08-23,20005.0,DINNER,UNKNOWN
3666,1900-06-12,20006.0,BREAKFAST,UNKNOWN
3667,1900-07-14,20007.0,DINNER,UNKNOWN
3668,1900-07-15,20008.0,DINNER,UNKNOWN
3669,1900-05-23,20009.0,DINNER,UNKNOWN
3670,1900-06-12,20010.0,LUNCH,UNKNOWN
3671,1900-06-12,20011.0,DINNER,UNKNOWN
3672,1900-06-12,20012.0,BREAKFAST,UNKNOWN
3673,1900-06-12,20013.0,LUNCH,UNKNOWN
3674,1900-06-12,20014.0,DINNER,UNKNOWN
3675,1900-06-13,20015.0,BREAKFAST,UNKNOWN
3676,1900-06-13,20016.0,LUNCH,UNKNOWN
3677,1900-06-13,20017.0,DINNER,UNKNOWN
3678,1900-06-15,20019.0,LUNCH,UNKNOWN
3679,1900-06-16,20020.0,BREAKFAST,UNKNOWN
3680,1900-06-17,20021.0,BREAKFAST,UNKNOWN
3681,1900-06-17,20022.0,LUNCH,UNKNOWN
3682,1900-01-01,20023.0,BREAKFAST,UNKNOWN
3683,1900-01-01,20024.0,BREAKFAST,UNKNOWN
3684,1900-01-01,20025.0,LUNCH,UNKNOWN
3685,1900-01-01,20026.0,LUNCH,UNKNOWN
3686,1900-12-17,20027.0,LUNCH,UNKNOWN
3687,1900-12-17,20028.0,DINNER,UNKNOWN
3688,1900-12-18,20029.0,BREAKFAST,UNKNOWN
3689,1900-12-18,20030.0,DINNER,UNKNOWN
3690,1900-12-19,20031.0,BREAKFAST,UNKNOWN
3691,1900-12-19,20032.0,LUNCH,UNKNOWN
3692,1900-12-23,20033.0,DINNER,UNKNOWN
3693,1900-12-23,20034.0,DINNER,UNKNOWN
3694,1900-12-24,20035.0,DINNER,UNKNOWN
3695,1900-12-25,20036.0,LUNCH,UNKNOWN
3696,1900-12-27,20037.0,DINNER,UNKNOWN
3697,1900-12-28,20038.0,DINNER,UNKNOWN
3698,1900-10-18,20039.0,DINNER,UNKNOWN
3699,1900-10-19,20040.0,BREAKFAST,UNKNOWN
3700,1900-10-19,20041.0,LUNCH,UNKNOWN
3701,1900-10-19,20042.0,BREAKFAST,UNKNOWN
3702,1901-05-30,20043.0,LUNCH,UNKNOWN
3703,1901-05-30,20044.0,DINNER,UNKNOWN
3704,1901-11-19,20047.0,BREAKFAST,UNKNOWN
3705,1901-11-19,20048.0,LUNCH,UNKNOWN
3706,1901-11-20,20049.0,DINNER,UNKNOWN
3707,1901-11-20,20050.0,LUNCH,UNKNOWN
3708,1901-11-20,20051.0,BREAKFAST,UNKNOWN
3709,1901-11-20,20052.0,DINNER,UNKNOWN
3710,1901-11-20,20053.0,LUNCH,UNKNOWN
3711,1901-11-21,20054.0,DINNER,UNKNOWN
3712,1901-11-21,20055.0,LUNCH,UNKNOWN
3713,1901-11-21,20056.0,LUNCH,UNKNOWN
3714,1901-11-21,20057.0,DINNER,UNKNOWN
3715,1901-11-22,20058.0,DINNER,UNKNOWN
3716,1901-11-23,20059.0,DINNER,UNKNOWN
3717,1901-09-01,20060.0,BREAKFAST,UNKNOWN
3718,1901-09-01,20061.0,BREAKFAST,UNKNOWN
3719,1901-09-01,20062.0,LUNCH,UNKNOWN
3720,1901-09-01,20063.0,LUNCH,UNKNOWN
3721,1901-09-01,20064.0,DINNER,UNKNOWN
3722,1901-09-17,20065.0,BREAKFAST,UNKNOWN
3723,1901-09-17,20066.0,LUNCH,UNKNOWN
3724,1901-09-17,20067.0,LUNCH,UNKNOWN
3725,1901-09-18,20068.0,BREAKFAST,NATIONAL
3726,1901-09-18,20069.0,LUNCH,NATIONAL
3727,1901-09-18,20070.0,DINNER,NATIONAL
3728,1901-09-01,20071.0,BREAKFAST,NATIONAL
3729,1901-09-01,20072.0,LUNCH,NATIONAL
3730,1901-09-19,20073.0,DINNER,NATIONAL
3731,1901-09-19,20074.0,LUNCH,UNKNOWN
3732,1901-09-22,20075.0,DINNER,UNKNOWN
3733,1901-05-14,20076.0,DINNER,UNKNOWN
3734,1901-05-14,20077.0,BREAKFAST,UNKNOWN
3735,1901-05-14,20078.0,BREAKFAST,UNKNOWN
3736,1901-05-14,20079.0,LUNCH,UNKNOWN
3737,1901-05-14,20080.0,LUNCH,UNKNOWN
3738,1901-05-14,20081.0,LUNCH,UNKNOWN
3739,1901-05-14,20082.0,DINNER,UNKNOWN
3740,1901-05-14,20083.0,LUNCH,UNKNOWN
3741,1901-05-14,20084.0,BREAKFAST,UNKNOWN
3742,1901-05-15,20085.0,LUNCH,UNKNOWN
3743,1901-06-23,20086.0,LUNCH,UNKNOWN
3744,1901-06-23,20087.0,LUNCH,UNKNOWN
3745,1901-06-23,20088.0,DINNER,UNKNOWN
3746,1901-06-23,20089.0,BREAKFAST,UNKNOWN
3747,1901-05-17,20090.0,LUNCH,UNKNOWN
3748,1901-05-17,20091.0,LUNCH,UNKNOWN
3749,1901-05-17,20092.0,DINNER,UNKNOWN
3750,1901-05-17,20093.0,DINNER,UNKNOWN
3751,1901-05-18,20094.0,BREAKFAST,UNKNOWN
3752,1901-04-26,20095.0,LUNCH,UNKNOWN
3753,1901-04-26,20096.0,LUNCH,UNKNOWN
3754,1901-04-26,20097.0,LUNCH,UNKNOWN
3755,1901-05-04,20098.0,BREAKFAST,UNKNOWN
3756,1901-05-04,20099.0,LUNCH,UNKNOWN
3757,1901-05-04,20101.0,LUNCH,UNKNOWN
3758,1901-05-04,20102.0,LUNCH,UNKNOWN
3759,1901-05-05,20103.0,LUNCH,UNKNOWN
3760,1901-05-05,20104.0,BREAKFAST,UNKNOWN
3761,1901-05-05,20105.0,LUNCH,UNKNOWN
3762,1901-05-05,20106.0,DINNER,UNKNOWN
3763,1901-05-05,20107.0,BREAKFAST,UNKNOWN
3764,1901-05-05,20108.0,LUNCH,UNKNOWN
